CUSTOMER_NAME,INVOICE_TO_ADDRESS1,INVOICE_TO_ADDRESS2,INVOICE_TO_ADDRESS3,INVOICE_TO_ADDRESS4,CITY,LAT,LON,State/Region,Zip/Postal Code,Country,CUSTOMER_NUMBER,ORDER_NUMBER,ORDER_BOOKED_DATE,ORDER_TYPE,LINE_TYPE,LINE_NUMBER,ORDERED_ITEM,ORDERED_QUANTITY,LINE_CREATION_DATE,UNIT_SELLING_PRICE,TOTAL_AMOUNT,SF_OPPORTUNITY#,ORDER_BOOKED_YEAR,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10779,5/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,ST-654-001,"1,393",5/21/11,70,"97,510",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10779,5/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,3,TAV-PDK-04,2,5/21/11,"26,212","52,424",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10804,6/22/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,5,SoftwareII-X070,0,6/22/11,"49,298",0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10804,6/22/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,6,SoftwareII-X090AA,0,6/22/11,"2,500",0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10804,6/22/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,7,SoftwareII-X090AB,0,6/22/11,"3,543",0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10804,6/22/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,8,SoftwareII-X072,0,6/22/11,600,0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10804,6/22/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,9,SoftwareII-X090AA,0,6/22/11,"2,500",0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10804,6/22/11,Software Contracts(Mixed)-ABC Inc,Services Line - ABC Inc.,1,SoftwareII-X070,0,6/22/11,"5,980",0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10804,6/22/11,Software Contracts(Mixed)-ABC Inc,Services Line - ABC Inc.,2,SoftwareII-X090AA,0,6/22/11,340,0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10804,6/22/11,Software Contracts(Mixed)-ABC Inc,Services Line - ABC Inc.,3,SoftwareII-X090AB,0,6/22/11,387,0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10804,6/22/11,Software Contracts(Mixed)-ABC Inc,Services Line - ABC Inc.,4,SoftwareII-X072,0,6/22/11,200,0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10804,6/22/11,Software Contracts(Mixed)-ABC Inc,Services Line - ABC Inc.,10,SoftwareII-X070,0,6/22/11,"49,298",0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10804,6/22/11,Software Contracts(Mixed)-ABC Inc,Services Line - ABC Inc.,11,SoftwareII-X090AA,0,6/22/11,"2,500",0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10804,6/22/11,Software Contracts(Mixed)-ABC Inc,Services Line - ABC Inc.,12,SoftwareII-X090AB,0,6/22/11,"3,543",0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10804,6/22/11,Software Contracts(Mixed)-ABC Inc,Services Line - ABC Inc.,13,SoftwareII-X072,0,6/22/11,600,0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10806,6/22/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,SSM-650-101-DS,2,6/22/11,"3,676","7,352",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10806,6/22/11,Software Contracts(Mixed)-ABC Inc,Services Line - ABC Inc.,2,CHARGES,1,6/22/11,45,45,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10857,8/8/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"1,400",8/8/11,70,"98,000",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10888,8/31/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"4,449",8/31/11,70,"311,430",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10888,8/31/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,BAT-1125,9,8/31/11,7,63,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10925,9/19/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"1,340",9/19/11,70,"93,800",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10925,9/19/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,BAT-1125,4,9/19/11,7,28,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10925,9/19/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,3,BAT-1120,1,9/19/11,6,6,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10935,9/26/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,TAV-PDK-04,5,9/26/11,"26,212","131,060",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10937,9/27/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,SRA-1001,26,9/27/11,237,"6,162",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10937,9/27/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,SMR-650-213,14,9/27/11,800,"11,200",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10937,9/27/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,3,MB-412-001,1,9/27/11,5,5,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10937,9/27/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,4,ST-654-001,1,9/27/11,70,70,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10937,9/27/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,5,BAT-1125,9,9/27/11,7,63,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10938,9/27/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,SCT-KIT-B-101,22,9/27/11,"1,488","32,736",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10938,9/27/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,STA-1030,34,9/27/11,182,"6,188",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10938,9/27/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,3,751G-KIT-C-101,20,9/27/11,"5,050","101,000",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10938,9/27/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,4,BAT-1120,1,9/27/11,6,6,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10938,9/27/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,5,ST-654-001,1,9/27/11,70,70,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10943,9/27/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,SR-650-101,310,9/27/11,"1,604","497,240",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10943,9/27/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,751G-KIT-C-101,6,9/27/11,"5,050","30,300",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10943,9/27/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,3,BAT-1120,10,9/27/11,6,60,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,10943,9/27/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,4,ST-654-001,20,9/27/11,70,"1,400",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11025,11/29/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,1,SoftwareII-X070,1,11/29/11,"467,970","467,970",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11025,11/29/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,2,SoftwareII-X090AA,1,11/29/11,"13,330","13,330",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11025,11/29/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X090AB,1,11/29/11,"10,800","10,800",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11039,11/29/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,5,MAINT-02,0,11/29/11,320,0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11039,11/29/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,6,MAINT-02,0,11/29/11,352,0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11039,11/29/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,6,MAINT-02,1,11/29/11,352,352,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11039,11/29/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,7,MAINT-02,0,11/29/11,"1,040",0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11039,11/29/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,8,MAINT-02,0,11/29/11,"1,144",0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11045,11/29/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,1,SoftwareII-X070,1,11/29/11,"133,432","133,432",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11045,11/29/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,2,SoftwareII-X090AA,1,11/29/11,"2,083","2,083",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11045,11/29/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,ODC-1000,0,11/29/11,0,0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11058,11/30/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,1,SoftwareII-X070,1,11/30/11,"5,980","5,980",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11058,11/30/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,2,SoftwareII-X090AA,1,11/30/11,340,340,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11058,11/30/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X090AB,1,11/30/11,387,387,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11058,11/30/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,4,SoftwareII-X072,1,11/30/11,200,200,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11058,11/30/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,5,SoftwareII-X070,1,11/30/11,"49,298","49,298",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11058,11/30/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,6,SoftwareII-X090AA,1,11/30/11,"2,500","2,500",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11058,11/30/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,7,SoftwareII-X090AB,1,11/30/11,"3,543","3,543",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11058,11/30/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,8,SoftwareII-X072,1,11/30/11,600,600,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11110,1/18/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,1,SoftwareII-X070,1,1/18/11,"135,432","135,432",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11110,1/18/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,2,SoftwareII-X090AA,1,1/18/11,"2,189","2,189",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Return - ABC Inc.,2,SoftwareII-X065,1,2/14/11,"44,416","-44,416",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,1,SoftwareII-X065,0,2/14/11,"44,416",0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,1,SoftwareII-X065,1,2/14/11,"44,416","44,416",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X065,1,2/14/11,"44,416","44,416",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X065,1,2/14/11,"44,416","44,416",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X065,1,2/14/11,"44,416","44,416",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X065,1,2/14/11,"44,416","44,416",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X065,1,2/14/11,"44,416","44,416",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X065,1,2/14/11,"44,416","44,416",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X065,1,2/14/11,"44,416","44,416",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X065,1,2/14/11,"44,416","44,416",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X065,1,2/14/11,"44,416","44,416",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X065,1,2/14/11,"44,416","44,416",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X065,1,2/14/11,"44,416","44,416",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11166,2/14/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X065,1,2/14/11,"44,416","44,416",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11169,2/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,151,2/21/11,70,"10,570",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11169,2/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,BAT-1125,2,2/21/11,7,14,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11169,2/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,3,STA-654-M-2,1,2/21/11,18,18,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11169,2/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,4,ST-675-I,10,2/21/11,155,"1,550",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11169,2/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,5,ST-614-001,0,2/21/11,25,0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11169,2/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,6,CSA-1000-101,0,2/21/11,"2,483",0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11169,2/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,7,ST-602-14,2,2/21/11,20,40,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11169,2/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,8,ST-614-001,28,2/21/11,25,700,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11169,2/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,9,SRA-1011,6,2/21/11,195,"1,170",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11169,2/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,10,STA-1030,1,2/21/11,182,182,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11169,2/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,11,741G-KIT-C-102,0,2/21/11,"5,223",0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11169,2/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,12,741G-KIT-C-102,1,2/21/11,"5,223","5,223",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11169,2/21/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,13,741G-KIT-C-102,1,2/21/11,"5,223","5,223",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11173,3/31/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,1,SoftwareII-X070,1,3/31/11,"5,340","5,340",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11173,3/31/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,2,SoftwareII-X070,1,3/31/11,"5,340","5,340",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11173,3/31/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,3,SoftwareII-X070,1,3/31/11,"17,480","17,480",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11197,3/19/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,ST-654-001,"6,000",3/19/11,70,"420,000",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11205,4/11/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,1,FDF-100,1,4/11/11,"36,750","36,750",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11205,4/11/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,2,ODC-1000,0,4/11/11,600,0,,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11205,4/11/11,Software Contracts(Mixed)-ABC Inc,Product Line -  ABC Inc.,3,WDF-100R,107,4/11/11,600,"64,200",,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11234,4/23/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,1,SVC-1000,0,4/23/11,"1,040",0,SFID# 02812,2011,,
PM J-AIT,DFAS-Columbus Center,West Entitlement Operations,DFAS-CO-JW PO Box 182381,,New Delhi,,, ,110019, IN,1065,11234,4/23/11,Project Software Contracts (Mixed),Services Line - ABC Inc.,2,SVC-1000,0,4/23/11,"1,144",0,SFID# 02812,2011,,
